# Time, forces(pressure viscous porous), moments(pressure viscous porous)
1.924380000000000030e-05 5.107554000000000087e+02 -1.450466999999999951e+00 -3.016534000000000049e+00 1.416890999999999963e+02 2.807499000000000192e-03 -1.519499000000000023e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.583526000000000114e-03 2.447487000000000190e+00 -1.346062000000000092e+00 1.406249999999999894e-04 1.805087000000000011e-02 -8.677251999999999773e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.631949999999999675e-05 5.171702000000000226e+02 -1.173210000000000086e+00 2.131032999999999955e+00 1.300509000000000128e+02 1.742162999999999915e-03 -2.980992999999999837e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.050182000000000025e-02 4.824425999999999881e+00 3.471212000000000186e-01 1.560545999999999949e-04 2.322582999999999939e-02 1.030651999999999957e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.254670000000000293e-05 5.063306999999999789e+02 -6.883051999999999504e-01 -2.200943000000000094e+00 1.227299000000000007e+02 6.040227999999999917e-03 -9.209455000000000072e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.325919999999999696e-03 6.134834999999999594e-01 1.046623999999999999e+00 1.753201000000000022e-04 1.677121000000000167e-02 6.868486000000000036e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.926439999999999366e-05 4.726702000000000226e+02 1.150967999999999991e+00 -1.271022000000000096e+00 1.167360999999999933e+02 8.501029999999999698e-03 6.663452000000000264e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.940689999999999577e-04 -2.050397999999999943e+00 2.526092999999999811e-01 2.313299999999999959e-04 -4.949247999999999842e-03 9.821547999999999390e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.712440000000000223e-05 4.532622000000000071e+02 8.307111000000000356e-02 9.252740999999999882e-01 1.121584000000000003e+02 1.002397000000000010e-02 1.023551999999999969e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.221185999999999706e-04 -3.043880999999999837e+00 4.359462000000000059e-01 2.359655999999999961e-04 -1.622294000000000166e-02 9.239383000000000318e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.052650000000000027e-04 4.322051000000000158e+02 2.118815000000000004e-01 2.966095000000000148e+00 1.083626000000000005e+02 8.259416000000000327e-03 5.553256000000000338e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.462400999999999892e-04 -4.012536999999999909e-01 -2.569758999999999793e-01 2.062162999999999995e-04 -9.407116999999999563e-03 8.954899000000000539e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.231399999999999899e-04 4.106111000000000217e+02 -4.097443000000000057e-01 3.321890000000000120e-01 1.057167000000000030e+02 7.961433999999999872e-03 2.569987000000000139e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.388476000000000033e-03 1.312238000000000016e+00 1.428657000000000121e-01 2.428196999999999886e-04 -7.268723000000000371e-03 7.318134999999999918e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.414560000000000090e-04 3.898020000000000209e+02 -2.850575000000000192e-01 -2.710332000000000185e+00 1.028770999999999987e+02 7.922416999999999307e-03 8.369690000000000810e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.299130000000000482e-04 3.082059999999999800e+00 4.483038999999999774e-01 1.338001000000000067e-04 -8.069104000000000554e-03 6.377960999999999700e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.604379999999999977e-04 3.688962999999999965e+02 7.656914000000000220e-01 -4.277804999999999858e+00 1.008379000000000048e+02 8.303253000000000023e-03 1.399817000000000075e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.055498000000000026e-02 3.640786999999999995e+00 4.258373999999999771e-01 1.594633000000000086e-04 -1.647293999999999842e-02 9.470641999999999602e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.805719999999999916e-04 3.474886000000000195e+02 7.220067999999999486e-01 -3.935331000000000135e+00 9.854340999999999440e+01 9.411123999999999878e-03 1.567817000000000169e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.452589999999999958e-02 3.876981999999999928e+00 6.684824999999999795e-01 1.982421999999999906e-04 -1.471561000000000050e-02 8.727547000000000429e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.022849999999999919e-04 3.288312999999999988e+02 6.865272000000000041e-01 -2.329587000000000074e+00 9.661979999999999791e+01 9.906220999999999777e-03 1.479113999999999950e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.046811999999999916e-02 3.417656000000000027e+00 6.066637000000000279e-01 1.402585999999999991e-04 -1.315869000000000066e-02 1.037567000000000003e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.257059999999999969e-04 3.096770000000000209e+02 -2.536349999999999993e-01 -2.125081999999999915e+00 9.478096999999999639e+01 9.110046000000000116e-03 1.257994999999999947e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.156780999999999955e-02 2.172121000000000191e+00 6.595699999999999896e-01 1.956267000000000086e-04 -1.034244999999999956e-02 1.019922000000000016e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.655390000000000202e-04 2.734671000000000163e+02 9.834449000000000662e-02 -4.126612999999999865e+00 9.032219000000000619e+01 9.072380999999999154e-03 1.023505000000000074e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.010068000000000077e-02 3.834210999999999814e+00 9.046783000000000463e-01 1.964830000000000092e-04 -8.755123000000000072e-03 8.930891999999999303e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.347329999999999815e-04 2.107073000000000036e+02 5.938866000000000422e-01 -4.003714999999999691e+00 8.694200999999999624e+01 6.736844999999999986e-03 1.998035999999999909e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.197392000000000095e-02 4.918988999999999834e+00 5.026990999999999543e-01 1.540656999999999910e-04 -1.774215000000000167e-02 6.066468999999999681e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
